,OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Address,City,State,Latitude,Longitude,TotalGHGEmissions,GHGEmissionsIntensity,SecondLargestPropertyUseTypeGFA,ENERGYSTARScore,LargestPropertyUseTypeGFA
64,33,2016,NonResidential,Hotel,Marriott Springhill Suites (33),0660002680,7,DOWNTOWN,2001,1.0,10.0,171866,38281,133585,Hotel,Hotel,no information,85.80000305,86.69999695,181.1000061,180.6000061,11061916.0,11171407.0,0.0,1644403.75,5610706.0,54512.09766,5451210.0,False,Compliant,1800 Yale Ave,Seattle,WA,47.61784,-122.32966,328.63,1.91,32285.8,57.0,128909.0
65,34,2016,SPS-District K-12,K-12 School,Meany Building,0688000090,3,Central,1955,1.0,1.0,126351,0,126351,K-12 School,K-12 School,no information,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,301/300 21st Ave. E.,Seattle,WA,47.622659999999996,-122.30547,0.0,0.0,13890.2,68.4,126351.0
66,35,2016,NonResidential,Hotel,Hotel Five,0697000170,7,DOWNTOWN,1978,1.0,5.0,68410,16200,52210,Hotel,Hotel,no information,92.90000153,95.0,199.6999969,206.3000031,4456714.5,4557974.0,0.0,687675.625,2346349.0,21103.65039,2110365.0,False,Compliant,2200 5th ave,Seattle,WA,47.61558,-122.34186000000001,128.44,1.88,6396.6,57.0,47994.0
67,36,2016,SPS-District K-12,K-12 School,Jane Addams Middle,0752000170,5,NORTH,1949,1.0,2.0,160645,0,160645,K-12 School,K-12 School,no information,41.29999924,47.5,68.09999847,75.69999695,6779173.0,7800349.5,0.0,570809.1875,1947601.0,48315.71875,4831572.0,True,,11051 34th Ave. N.E.,Seattle,WA,47.70994,-122.29301000000001,270.18,1.68,66225.2,75.0,164229.0
68,37,2016,SPS-District K-12,K-12 School,John Hay Elementary,0809000005,7,MAGNOLIA / QUEEN ANNE,1989,1.0,2.0,51582,0,51582,K-12 School,K-12 School,no information,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438691.6875,1496816.0,0.0,0.0,False,,201 Garfield St.,Seattle,WA,47.6329,-122.35172,10.43,0.2,20227.0,69.6,55166.0
69,38,2016,NonResidential,Small- and Mid-Sized Office,Good Shepherd Center,0825049008,4,LAKE UNION,1906,1.0,3.0,87262,0,87262,"K-12 School, Multifamily Housing, Office, Other - Entertainment/Public Assembly",Office,K-12 School,61.5,69.80000305,106.5,115.90000149999999,4145920.5,4703690.0,0.0,396495.6875,1352843.0,27930.77148,2793077.0,False,Compliant,4649 Sunnyside Ave. N.,Seattle,WA,47.6641,-122.33118,157.77,1.81,18153.0,43.6,40943.0
70,40,2016,NonResidential,Hotel,Silver Cloud University,0925049117,4,NORTHEAST,1994,1.0,4.0,81871,0,81871,Hotel,Hotel,no information,81.5,82.19999695,162.5,164.8999939,6668568.5,6731281.5,0.0,884056.0,3016399.0,36521.69141,3652169.0,False,Compliant,5036 25th Ave NE,Seattle,WA,47.66583,-122.29965,215.0,2.63,27828.2,29.0,81871.0
71,41,2016,NonResidential,Self-Storage Facility,08781-University Village,0925049330,4,NORTHEAST,1955,1.0,2.0,110356,0,110356,Self-Storage Facility,Self-Storage Facility,no information,12.10000038,12.39999962,35.20000076,35.5,318364.8125,326223.0938,0.0,82434.0,281265.0,371.0,37100.0,False,Compliant,2746 Ne 45th St Suite 100,Seattle,WA,47.66172,-122.29598,3.93,0.04,13641.0,57.6,26225.0
72,43,2016,Campus,Mixed Use Property,Plant 2 Site,0022000005,2,GREATER DUWAMISH,1992,1.0,3.0,494835,0,494835,"Energy/Power Station, Laboratory, Manufacturing/Industrial Plant, Non-Refrigerated Warehouse, Office",Office,Laboratory,221.6999969,233.10000609999997,388.2000122,400.2999878,448385312.0,471613856.0,0.0,44102076.0,150476283.0,2979090.0,297909000.0,False,Compliant,7755 E MARGINAL WAY S,Seattle,WA,47.534929999999996,-122.31788,16870.98,34.09,639931.0,8.0,757027.0
73,46,2016,NonResidential,Warehouse,Seattle 11-13,0323049024,2,GREATER DUWAMISH,1961,3.0,2.0,714095,0,714095,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Non-Refrigerated Warehouse,Refrigerated Warehouse,46.40000153,45.79999924,145.8999939,143.8000031,44731160.0,44110016.0,0.0,13109951.0,44731153.0,0.0,0.0,False,Compliant,3301 S NORFOLK ST,Seattle,WA,47.511379999999996,-122.28875,311.84,0.44,276000.0,72.8,616000.0
74,50,2016,SPS-District K-12,K-12 School,Lawton Elementary,0369000400,7,MAGNOLIA / QUEEN ANNE,1990,1.0,2.0,54986,0,54986,K-12 School,K-12 School,no information,30.0,32.79999924,77.80000305,83.19999695,1650279.25,1802471.375,0.0,356855.0,1217589.0,4326.897461,432690.0,False,Compliant,4000 27th Ave. W.,Seattle,WA,47.65671,-122.39047,31.47,0.57,20227.0,97.0,54986.0
75,51,2016,SPS-District K-12,K-12 School,Eckstein Middle,0425049022,4,NORTHEAST,1950,1.0,2.0,175565,0,175565,K-12 School,K-12 School,no information,35.0,40.09999847,55.0,60.40000153,6399127.5,7329817.5,0.0,468840.5,1599684.0,47994.43359,4799443.0,True,,3003 N.E. 75th St.,Seattle,WA,47.682520000000004,-122.29498000000001,266.05,1.52,68466.6,88.0,182861.0
76,52,2016,NonResidential,Small- and Mid-Sized Office,SBC52,0467000429,6,BALLARD,1961,1.0,2.0,94900,0,94900,"Non-Refrigerated Warehouse, Office",Office,Non-Refrigerated Warehouse,65.19999695,68.90000153,163.0,165.8999939,6186461.5,6536359.5,0.0,1257791.75,4291585.0,18948.75977,1894876.0,False,Compliant,5305 Shilshole Ave NW,Seattle,WA,47.66587,-122.38476000000001,130.56,1.38,39314.0,57.0,55586.0
77,53,2016,NonResidential,Small- and Mid-Sized Office,El Centro de la Raza,0570000340,2,GREATER DUWAMISH,1900,1.0,2.0,52554,0,52554,"Office, Other - Education",Office,Other - Education,50.09999847,53.5,108.6999969,112.3000031,2951331.25,3150635.5,0.0,462998.0,1579749.0,13715.82031,1371582.0,False,Compliant,2524 16th Ave S,Seattle,WA,47.58034,-122.31132,83.86,1.6,7849.0,83.0,51029.0
78,54,2016,NonResidential,K-12 School,Blanchet High School,0625049002,6,NORTHWEST,1954,1.0,3.0,175015,0,175015,K-12 School,K-12 School,no information,40.0,45.09999847,74.0,80.40000153,6994740.5,7886505.5,0.0,785386.6875,2679739.0,43150.00781,4315001.0,False,Compliant,8200 Wallingford Ave. N,Seattle,WA,47.68891,-122.33553,247.85,1.42,75184.4,95.0,175015.0
79,55,2016,NonResidential,Self-Storage Facility,Vine Street,0653000225,7,DOWNTOWN,1911,1.0,3.0,70586,0,70586,"Office, Self-Storage Facility, Vocational School",Self-Storage Facility,Vocational School,30.60000038,33.09999847,76.59999847,79.19999695,2158629.0,2331573.25,0.0,439691.9063,1500229.0,6584.0,658400.0,False,Compliant,11 Vine Street,Seattle,WA,47.61351,-122.35128999999999,45.43,0.64,28197.0,47.2,38439.0
80,56,2016,NonResidential,Hotel,Seattle Hilton Hotel,1975700040,7,DOWNTOWN,1969,1.0,24.0,332210,205970,126240,Hotel,Hotel,no information,46.40000153,46.40000153,121.8000031,121.8000031,16163194.0,16163194.0,0.0,3576906.75,12204406.0,39587.86719,3958787.0,False,Compliant,1301 Sixth Ave,Seattle,WA,47.60946,-122.33337,295.33,0.89,67206.97998039999,67.0,348630.0
81,57,2016,NonResidential,Large Office,5th and Pine,1975700200,7,DOWNTOWN,1973,1.0,5.0,168115,0,168115,"Data Center, Office, Retail Store",Office,Retail Store,56.29999924,56.29999924,176.6000061,176.6000061,9536161.0,9536161.0,0.0,2794888.75,9536160.0,0.0,0.0,False,Compliant,413 Pine Street,Seattle,WA,47.6113,-122.33658999999999,66.48,0.4,65676.0,78.0,103362.0
82,58,2016,NonResidential,Other,1525 4th Avenue,1975700365,7,DOWNTOWN,1920,1.0,2.0,57428,0,57428,"Other - Mall, Personal Services (Health/Beauty, Dry Cleaning, etc)",Other - Mall,"Personal Services (Health/Beauty, Dry Cleaning, etc)",21.70000076,21.60000038,48.79999924,48.40000153,1247362.0,1239429.75,0.0,209536.5938,714939.0,5324.230469,532423.0,False,Compliant,1525 4th Ave,Seattle,WA,47.61076,-122.33765,33.26,0.58,5681.0,68.8,51747.0
83,59,2016,NonResidential,Small- and Mid-Sized Office,Gibraltar Tower,1975700380,7,DOWNTOWN,1910,1.0,8.0,59400,0,59400,"Office, Retail Store",Office,Retail Store,85.40000153,88.30000305,398.7000122,412.2000122,5071974.0,5242479.5,0.0,1486510.375,5071973.0,0.0,0.0,False,Compliant,1520 3rd Ave,Seattle,WA,47.610479999999995,-122.33793999999999,35.36,0.6,4993.0,14.0,34947.0
84,60,2016,NonResidential,Mixed Use Property,Mann Building,1975700525,7,DOWNTOWN,1926,1.0,2.0,52549,0,52549,"Office, Other - Entertainment/Public Assembly, Restaurant",Other - Entertainment/Public Assembly,Restaurant,286.39999389999997,299.0,485.29998780000005,495.5,15026196.0,15683742.0,0.0,1357696.125,4632459.0,103937.3672,10393737.0,False,Compliant,1401 3rd Avenue,Seattle,WA,47.60886,-122.33743999999999,584.31,11.12,23500.0,45.4,23500.0
85,62,2016,NonResidential,Hotel,Roosevelt Hotel,1976700010,7,DOWNTOWN,1930,1.0,20.0,98634,10043,88591,"Hotel, Parking, Restaurant",Hotel,Parking,54.59999847,57.29999924,158.6000061,167.0,4841347.5,5078816.0,0.0,1257344.25,4290059.0,5512.879883,551288.0,False,Compliant,1531 7th Ave,Seattle,WA,47.61233,-122.33431999999999,59.19,0.6,10043.0,71.0,83591.0
86,63,2016,NonResidential,Hotel,Sheraton Seattle Hotel,1976700095,7,DOWNTOWN,1982,1.0,34.0,994212,146694,847518,"Hotel, Parking, Swimming Pool",Hotel,Parking,80.90000153,82.80000305,182.5,184.5,80469216.0,82318072.0,11598686.0,13348631.0,45545529.0,233249.9219,23324992.0,False,Compliant,1400 6th Avenue,Seattle,WA,47.61087,-122.33339,2451.58,2.47,117668.0,63.0,994212.0
87,65,2016,NonResidential,Hotel,Inn at the Market,1977200050,7,DOWNTOWN,1985,1.0,7.0,71150,0,71150,"Hotel, Parking, Restaurant, Retail Store",Hotel,Parking,93.09999847,93.09999847,215.89999390000003,215.89999390000003,5348309.0,5348309.0,0.0,950732.8125,3243900.0,21044.08008,2104408.0,False,Compliant,86 Pine St,Seattle,WA,47.609970000000004,-122.34138,134.38,1.89,13730.0,98.0,41340.0
88,66,2016,NonResidential,Hotel,Moore Hotel INC,1977201035,7,DOWNTOWN,1908,1.0,7.0,122810,0,122810,"Hotel, Other - Entertainment/Public Assembly, Retail Store",Hotel,Other - Entertainment/Public Assembly,44.0,49.59999847,68.19999695,74.09999847,5401277.5,6088417.5,0.0,379121.0938,1293561.0,41077.16016,4107716.0,False,Compliant,1926 2nd Ave,Seattle,WA,47.61155,-122.34114,227.18,1.85,26450.0,99.0,88360.0
89,67,2016,NonResidential,Hotel,QUALITY INN,1991200730,7,LAKE UNION,1959,1.0,5.0,113173,42546,70627,"Hotel, Parking",Hotel,Parking,74.80000305,76.90000153,165.6999969,172.1000061,5284343.5,5428403.5,0.0,863036.3125,2944680.0,23396.62891,2339663.0,False,Compliant,618 JOHN ST,Seattle,WA,47.619859999999996,-122.34413,144.79,1.28,42546.0,86.0,70627.0
90,68,2016,NonResidential,Hotel,Rainier Hospitality,1991200935,7,LAKE UNION,2000,1.0,7.0,150453,34735,115718,Hotel,Hotel,Restaurant,60.70000076,61.79999924,128.0,129.8000031,6715187.0,6835263.5,0.0,995342.5,3396109.0,33190.77734,3319078.0,False,Compliant,211 Dexter Ave N,Seattle,WA,47.62001,-122.34273999999999,199.95,1.33,3000.0,84.0,107547.0
91,69,2016,NonResidential,Hotel,Sequim Lodging Corp,1991200940,7,LAKE UNION,1997,1.0,6.0,116300,28200,88100,Hotel,Hotel,Parking,65.90000153,67.09999847,144.5,147.1000061,5827595.5,5941927.0,0.0,934483.3125,3188457.0,26391.38086,2639138.0,False,Compliant,226 Aurora Ave N,Seattle,WA,47.62025,-122.34313999999999,162.39,1.4,28300.0,80.0,88490.0
92,70,2016,NonResidential,Hotel,Homewood Suites by Hilton Seattle Downtonw,1992200235,7,MAGNOLIA / QUEEN ANNE,1998,1.0,6.0,155602,36744,118858,Hotel,Hotel,no information,43.90000153,44.0,107.40000149999999,107.59999850000001,6836900.0,6849826.5,0.0,1336148.125,4558937.0,22779.61914,2277962.0,False,Compliant,206 Western Ave West,Seattle,WA,47.62023,-122.35951000000001,152.76,0.98,90922.8,81.0,155602.0
93,73,2016,NonResidential,K-12 School,Seattle Hebrew Academy,2125049015,3,EAST,1911,1.0,3.0,56072,0,56072,K-12 School,K-12 School,no information,57.70000076,67.80000305,81.09999847,92.69999695,3234787.75,3800842.5,0.0,161743.0938,551867.0,26829.20117,2682920.0,False,Compliant,1617 Interlaken Drive East,Seattle,WA,47.63442,-122.30793,146.34,2.61,21163.0,76.0,56072.0
94,77,2016,NonResidential,Hotel,Comfort Suites Seattle Center,2249000170,7,MAGNOLIA / QUEEN ANNE,1999,1.0,4.0,122942,44891,78051,"Hotel, Parking",Hotel,Parking,68.40000153,69.0,136.6999969,138.6999969,5337334.0,5387530.0,0.0,710354.5,2423730.0,29136.039060000003,2913604.0,False,Compliant,601 Roy St,Seattle,WA,47.62519,-122.34456000000002,171.64,1.4,44891.0,94.0,78051.0
95,82,2016,NonResidential,Small- and Mid-Sized Office,Dept of Social & Health Services,2254501944,3,Central,1962,1.0,2.0,54984,0,54984,Office,Office,no information,61.40000153,66.0,139.6000061,144.5,3375211.0,3630147.25,0.0,579786.0,1978230.0,13969.80957,1396981.0,False,Compliant,1700 E. Cherry St,Seattle,WA,47.60823,-122.30956,87.98,1.6,20227.0,71.0,54984.0
96,84,2016,NonResidential,Senior Care Community,PSSA - The Mount,2324039001,1,SOUTHWEST,1922,1.0,5.0,217603,0,217603,"Parking, Senior Care Community",Senior Care Community,Parking,144.3999939,153.6999969,235.0,244.8000031,42792072.0,45547252.0,0.0,3465642.5,11824772.0,309673.0,30967300.0,False,Compliant,4831 35th Ave SW,Seattle,WA,47.558370000000004,-122.37751000000002,1727.11,7.94,0.0,54.0,296313.0
97,85,2016,NonResidential,Senior Care Community,Foss Home and Village,2426039059,5,NORTHWEST,1970,1.0,2.0,93397,0,93397,Senior Care Community,Senior Care Community,no information,175.6000061,181.6000061,311.5,320.0,16402563.0,16959754.0,0.0,1664565.75,5679498.0,107230.6406,10723064.0,False,Compliant,13023 Greenwood Ave. N,Seattle,WA,47.72426,-122.35598999999999,609.1,6.52,17964.4,1.0,93397.0
98,86,2016,NonResidential,Hotel,SCCA - ALLIANCE HOUSE,2467400430,7,LAKE UNION,2008,1.0,6.0,84103,20732,63371,"Hotel, Parking",Hotel,Parking,58.5,59.79999924,154.1999969,156.6999969,3706100.25,3787499.0,0.0,824351.625,2812688.0,8934.120117,893412.0,False,Compliant,207 Pontius Ave N,Seattle,WA,47.61988,-122.33211000000001,67.06,0.8,20732.0,74.0,63371.0
99,87,2016,SPS-District K-12,K-12 School,Arbor Heights Elementary,2518400005,1,SOUTHWEST,1948,1.0,2.0,53352,0,53352,K-12 School,K-12 School,no information,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176088.0938,600813.0,0.0,0.0,False,,3701 S.W. 104th St.,Seattle,WA,47.5097,-122.37758999999998,4.19,0.08,10955.0,61.4,65568.0
100,89,2016,NonResidential,Medical Office,Polyclinic North && South,1978201270,3,EAST,1965,0.0,3.0,179014,0,179014,Medical Office,Medical Office,no information,93.30000305,92.30000305,213.39999390000003,210.3000031,16701055.0,16527711.0,0.0,2897562.75,9886484.0,68145.70313,6814570.0,False,Compliant,1200 Harvard Ave,Seattle,WA,47.61244,-122.3214,430.84,2.41,58932.6,48.0,179014.0
101,95,2016,NonResidential,Hotel,Sorrento Hotel,1979200270,3,EAST,1908,1.0,7.0,76631,0,76631,Hotel,Hotel,no information,94.69999695,94.59999847,172.0,171.6999969,7258758.5,7250730.5,0.0,779819.0,2660742.0,45980.16016,4598016.0,False,Compliant,900 Madison St.,Seattle,WA,47.608979999999995,-122.32693,262.75,3.43,47737.6,71.0,76631.0
102,96,2016,NonResidential,Mixed Use Property,Central Seattle,1979200290,3,EAST,1983,1.0,6.0,99780,9341,90439,"Data Center, Medical Office, Non-Refrigerated Warehouse, Office, Other, Parking",Medical Office,Parking,204.5,207.3000031,505.79998780000005,504.29998780000005,15473117.0,15684371.0,5327802.5,2973421.25,10145313.0,0.0,0.0,False,Compliant,921 Terry Ave.,Seattle,WA,47.60845,-122.32637,481.97,4.83,20868.0,62.8,40174.0
103,98,2016,NonResidential,Retail Store,Firestone Store#012432,1983200230,7,LAKE UNION,1929,1.0,2.0,58320,0,58320,Retail Store,Retail Store,no information,14.60000038,17.20000076,25.79999924,28.79999924,1049748.625,1243027.75,0.0,106038.5,361803.0,6879.452148,687945.0,False,Compliant,400 Westlake Ave N,Seattle,WA,47.622370000000004,-122.33805,39.06,0.67,33199.4,96.0,72072.0
104,100,2016,NonResidential,Large Office,City Place III - SEDO,1983200325,7,LAKE UNION,2010,1.0,5.0,316306,0,316306,"Office, Other, Parking, Retail Store",Office,Parking,48.0,48.40000153,144.0,144.3999939,13795954.0,13909270.0,0.0,3772301.0,12871091.0,9248.610352,924861.0,False,Compliant,551 Boren Ave. North,Seattle,WA,47.62424,-122.33646,138.85,0.44,150726.0,96.0,261826.0
105,102,2016,NonResidential,Hotel,Residence Inn Seattle - Lake Union,1984200065,3,LAKE UNION,1990,1.0,7.0,282863,44766,238097,"Hotel, Parking",Hotel,Parking,82.5,85.59999847,184.0,189.1999969,19459304.0,20194606.0,0.0,3218245.0,10980652.0,84786.50781,8478651.0,False,Compliant,800 Fairview Ave. N,Seattle,WA,47.62642,-122.33325,526.85,1.86,51537.0,37.0,235788.0
106,103,2016,Nonresidential COS,Other,Key Arena,1985200003,7,MAGNOLIA / QUEEN ANNE,1962,1.0,1.0,389000,0,389000,Other,Other,no information,64.30000305,64.5,151.6000061,152.1000061,23658978.0,23736924.0,6093150.0,4226010.0,14419146.0,6886.799805,688680.0,False,Compliant,334 1st Ave. N,Seattle,WA,47.62208,-122.35398,607.41,1.56,108183.0,73.2,368000.0
107,104,2016,Nonresidential COS,Other,Bagley Wright Theatre,1985200003,7,MAGNOLIA / QUEEN ANNE,1962,1.0,1.0,91213,0,91213,Other,Other,no information,125.1999969,125.90000149999999,261.7000122,265.3999939,8141155.5,8181881.0,4120130.0,1100268.125,3754115.0,0.0,0.0,False,Compliant,151 Mercer St.,Seattle,WA,47.62208,-122.35398,344.2,3.77,21176.4,71.6,65000.0
108,106,2016,Nonresidential COS,Other,Armory,1985200305,7,MAGNOLIA / QUEEN ANNE,1938,1.0,5.0,396085,0,396085,Other,Other,no information,75.19999695,76.30000305,138.1000061,140.0,20955026.0,21257836.0,9763690.0,2125534.75,7252325.0,0.0,0.0,False,Compliant,305 Harrison St.,Seattle,WA,47.62208,-122.35398,804.2,2.03,126091.2,66.2,278500.0
109,107,2016,NonResidential,Large Office,City Place IV - SEDO,1986200410,7,LAKE UNION,2010,1.0,12.0,571329,0,571329,"Office, Other, Parking",Office,Parking,63.40000153,64.19999695,174.1999969,176.3999939,39605888.0,40153432.0,0.0,9439097.0,32206199.0,73996.85156,7399685.0,False,Compliant,333 Boren Ave. N.,Seattle,WA,47.62112,-122.33628999999999,617.52,1.08,310699.0,91.0,598801.0
110,110,2016,Nonresidential COS,Other,Exhibition Hall,1988200440,7,MAGNOLIA / QUEEN ANNE,1962,1.0,2.0,52000,0,52000,Other,Other,no information,52.40000153,51.59999847,110.40000149999999,109.5,2726369.0,2682242.75,1202380.0,379058.9063,1293349.0,0.0,0.0,False,Compliant,225 Mercer St.,Seattle,WA,47.62395,-122.35077,101.83,1.96,5531.2,50.4,52000.0
111,111,2016,Nonresidential COS,Other,Mercer Arena,1988200700,7,MAGNOLIA / QUEEN ANNE,1928,1.0,1.0,60696,0,60696,Other,Other,no information,8.100000381000001,8.100000381000001,25.5,25.5,875943.3125,875943.3125,0.0,256724.2969,875943.0,0.0,0.0,False,Compliant,363 Mercer St.,Seattle,WA,47.62395,-122.35077,6.11,0.1,42500.8,55.2,108000.0
112,112,2016,Nonresidential COS,Other,McCaw Hall,1988200700,7,MAGNOLIA / QUEEN ANNE,1928,1.0,2.0,262048,0,262048,Other,Other,no information,70.0,70.30000305,171.1999969,175.1999969,20723248.0,20823520.0,5137220.0,3960341.75,13512686.0,0.0,0.0,False,Compliant,321 Mercer St.,Seattle,WA,47.62395,-122.35143000000001,490.73,1.87,61196.8,78.4,296000.0
113,113,2016,NonResidential,Small- and Mid-Sized Office,KCTS9,1988200705,7,MAGNOLIA / QUEEN ANNE,1986,0.0,2.0,66240,2352,63888,"Data Center, Distribution Center, Office, Parking, Retail Store",Office,Data Center,74.90000153,75.40000153,235.1999969,236.60000609999997,4166306.25,4192107.75,0.0,1221074.25,4166305.0,0.0,0.0,False,Compliant,401 Mercer St,Seattle,WA,47.623909999999995,-122.34836999999999,29.04,0.44,5181.0,77.6,45900.0
114,114,2016,NonResidential,Large Office,Bill and Melinda Gates Foundation,1988201155,7,MAGNOLIA / QUEEN ANNE,2010,1.0,6.0,920598,303707,616891,"Office, Other, Parking",Office,Parking,49.79999924,51.79999924,130.8000031,131.6000061,36667044.0,38105108.0,0.0,8088294.5,27597261.0,90697.79688,9069780.0,False,Compliant,500 5th Ave N,Seattle,WA,47.624190000000006,-122.34443,674.09,0.73,185014.0,93.0,729584.0
115,115,2016,NonResidential,Small- and Mid-Sized Office,J.G. Scripps Building,1989200850,7,MAGNOLIA / QUEEN ANNE,1970,1.0,4.0,76213,25930,50283,"Office, Other, Parking",Office,Parking,68.19999695,71.59999847,192.3999939,196.0,3476212.5,3647345.75,0.0,863039.875,2944692.0,5315.200195,531520.0,False,Compliant,221 1st Ave. W,Seattle,WA,47.62053,-122.35842,48.76,0.64,21454.0,68.0,48546.0
116,116,2016,NonResidential,Hotel,MEDITERRANEAN INN (ID#116),1989201125,7,MAGNOLIA / QUEEN ANNE,2002,1.0,6.0,96910,36934,59976,"Hotel, Parking",Hotel,Parking,86.0,87.90000153,182.1999969,188.3999939,5155568.5,5274523.0,0.0,772863.625,2637011.0,25185.58008,2518558.0,False,Compliant,425 queen anne ave N.,Seattle,WA,47.62291,-122.35708000000001,152.14,1.57,36934.0,56.0,59976.0
117,117,2016,NonResidential,Hotel,UNIVERSITY INN,1142001871,4,NORTHEAST,1962,2.0,4.0,50017,0,50017,"Hotel, Swimming Pool",Hotel,Swimming Pool,108.90000149999999,110.5,203.3000031,205.8000031,5448975.0,5528580.5,0.0,623770.6875,2128306.0,33206.69141,3320669.0,False,Compliant,4140 ROOSEVELT WAY NE,Seattle,WA,47.65772,-122.31756000000001,191.2,3.82,0.0,53.0,50017.0
118,118,2016,SPS-District K-12,K-12 School,Pathfinder K-8,1324039116,1,DELRIDGE,1999,1.0,3.0,74468,0,74468,K-12 School,K-12 School,no information,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497706.8125,1698176.0,0.0,0.0,False,,1901 SW Genesee St.,Seattle,WA,47.5636,-122.35799999999999,11.84,0.16,34407.6,64.0,75364.0
119,119,2016,NonResidential,K-12 School,St. Joseph K-8 School,1336800825,3,EAST,1923,1.0,3.0,67743,0,67743,K-12 School,K-12 School,no information,39.09999847,44.79999924,82.30000305,89.30000305,2646879.0,3036464.0,0.0,392082.5938,1337786.0,13090.93066,1309093.0,False,Compliant,700 18th Ave. E.,Seattle,WA,47.625479999999996,-122.30828000000001,78.85,1.16,18069.4,34.0,67743.0
120,120,2016,NonResidential,K-12 School,Holy Names Academy,1338800660,3,EAST,1908,1.0,6.0,194104,0,194104,K-12 School,K-12 School,no information,32.0,37.09999847,54.0,60.09999847,6219841.5,7204080.0,0.0,553309.6875,1887893.0,43319.48828,4331949.0,False,Compliant,728 21st Ave East,Seattle,WA,47.62644,-122.30429,243.23,1.25,90350.6,100.0,194104.0
121,121,2016,NonResidential,Small- and Mid-Sized Office,2100 Building,1498303116,3,SOUTHEAST,2003,1.0,3.0,99433,35752,63681,"Office, Parking",Office,Parking,76.90000153,78.19999695,241.5,245.60000609999997,4897760.0,4980737.5,0.0,1435451.25,4897760.0,0.0,0.0,False,Compliant,2100 24th Ave S,Seattle,WA,47.58408,-122.30125,34.14,0.34,35752.0,63.0,63681.0
122,122,2016,SPS-District K-12,K-12 School,John Muir Elementary,1524049002,2,SOUTHEAST,1991,1.0,2.0,58933,0,58933,K-12 School,K-12 School,no information,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687906.875,2347138.0,0.0,0.0,False,,3301 S. Horton St.,Seattle,WA,47.573240000000006,-122.29058,16.36,0.28,13006.6,75.0,60725.0
